battery,t_bucket,arr,bp,fever,action,q
9,11,1,1,0,0,256.1727041127747
9,12,1,1,0,3,261.8998452227986
9,13,1,0,1,1,257.68226555046886
9,14,1,0,0,2,246.92700079353665
9,15,1,0,0,6,249.2031607749546
9,16,0,0,0,4,230.3423924752125
9,17,1,0,0,3,243.97632492598055
9,18,1,1,0,3,256.9352890528978
9,19,1,1,0,2,257.7314203558568
9,20,1,0,0,2,243.88958017727745
9,21,1,0,0,0,237.88847286854642
9,22,1,0,0,4,241.16988029814274
9,23,0,0,0,3,232.98654631964982
9,24,0,0,0,5,233.5146344017832
9,25,0,0,0,2,235.0189598787661
9,26,0,1,0,4,245.71728795997933
9,27,0,1,0,4,242.57277332185504
9,28,0,1,0,4,241.23748688649195
9,29,0,1,0,0,239.54346841472548
9,30,0,1,0,0,242.23082325650864
9,31,0,1,0,0,240.95509949801576
9,32,0,1,0,6,243.24398927847255
9,34,1,1,0,5,255.87184403033288
9,35,0,1,0,3,244.68429896433972
9,36,0,1,0,0,239.12244753906742
9,37,0,1,0,3,244.98602561834852
9,38,0,1,1,6,256.9317241690618
9,39,0,0,1,4,239.94110657375566
9,40,0,0,1,1,242.63784397987868
9,41,0,0,0,4,233.38909757172496
9,42,0,0,0,5,233.27717458013646
9,43,0,0,0,5,233.4059837655738
9,44,0,0,0,1,230.70849803469324
9,46,0,1,0,5,245.2531005018339
9,47,1,1,0,2,252.89139237598323
9,48,1,0,0,6,241.03530645729313
9,49,1,1,0,0,251.88533624542288
9,50,1,1,0,2,258.01116015225364
9,51,1,0,0,2,239.89003463743654
9,52,1,1,0,0,251.756078583293
9,53,1,1,0,7,266.1686626152029
9,54,0,0,0,3,233.0251363411209
9,55,0,1,0,2,247.91378960890916
9,56,0,0,0,6,237.15163386183917
9,57,1,1,0,2,258.38500050753004
9,58,1,0,0,7,254.18568431117828
9,59,0,0,0,1,230.44056933117065
9,0,0,0,0,7,244.4668272235315
9,1,0,1,0,7,260.5452310663519
9,2,0,1,0,4,244.062497306845
9,3,1,1,0,1,256.1495655511365
9,4,1,1,0,1,258.06271737939545
9,5,1,1,0,0,258.0607371174425
9,6,1,1,0,7,271.5556911361868
9,8,0,0,0,6,235.97254561867553
9,9,0,1,0,7,263.060232329905
9,10,0,0,0,7,242.5409977745204
9,11,0,0,0,3,232.38831471169038
9,12,0,0,0,3,234.02414813778375
9,13,0,1,0,5,246.58438284183697
9,14,0,1,0,5,244.38800925779242
9,15,1,1,0,7,271.8440624980103
9,16,0,0,1,1,240.02320463037012
9,17,0,0,0,1,233.1864514437843
9,18,0,0,0,2,232.13814199561543
9,19,0,1,0,0,240.03423215828747
9,20,0,1,0,3,247.43283258341393
9,21,0,1,0,0,242.14905098351377
9,22,0,1,0,1,244.05394815749364
9,23,0,1,0,2,243.0886385288083
9,24,0,0,0,2,233.69390405205368
9,25,0,1,0,5,247.6882650305196
9,26,0,1,0,6,247.75616682372154
9,27,0,0,0,5,229.55517077984106
9,28,1,0,0,1,242.38744802368666
9,29,1,0,0,0,239.77423648924682
9,30,1,0,0,1,242.84075616009102
9,31,1,0,0,5,244.54536774801485
9,32,0,0,0,7,240.8670696682729
9,33,1,0,0,6,243.8372151164333
9,34,1,0,0,1,240.71879645254006
9,36,0,0,0,0,226.4381278098759
9,37,0,0,0,3,234.34271386202005
9,38,0,1,0,6,245.04470653245545
9,39,0,0,0,0,222.94410932843425
9,40,0,0,0,2,231.02818595028842
9,41,0,0,0,3,233.56033873468155
9,42,0,0,0,4,232.32921447757425
9,43,0,0,0,3,234.2203694800016
9,44,0,0,0,6,233.52952495370624
9,47,0,1,0,2,244.6131431860556
9,48,0,0,0,2,234.28411827751546
9,49,0,1,0,7,258.032731367705
9,50,0,0,0,1,229.3686310310342
9,51,0,0,0,5,232.16751148846754
9,52,1,0,1,5,251.6689946671964
9,54,0,0,0,0,228.64373196196624
9,55,0,0,0,4,230.3271539156259
9,56,0,0,0,0,228.83704791608676
9,58,0,1,0,7,258.40150452546067
9,59,1,1,0,7,271.2733773149688
9,0,0,1,0,4,247.28586156762415
9,1,0,1,0,4,245.80678909773977
9,3,1,1,0,6,264.2000959486991
9,4,1,0,0,2,244.4628151299801
9,5,1,1,0,5,262.20492157083993
9,6,0,1,0,3,249.18482344981865
9,7,0,1,0,1,247.35746715770742
9,8,0,1,1,2,259.4984556748705
9,10,0,1,1,0,252.5875988835972
9,11,0,1,1,1,257.21911552982465
9,12,0,1,0,4,243.31573204827413
9,13,1,1,0,3,263.63259370059956
9,14,1,1,0,5,261.1637936096226
9,15,1,1,1,4,273.1213625302351
9,16,1,1,1,3,274.60268371415293
9,17,1,0,0,7,260.74391452883066
9,18,0,0,0,1,229.54729643917682
9,19,0,0,0,7,243.33216271200908
9,21,0,0,1,7,261.87208981931565
9,22,1,0,0,7,245.14375115010338
9,24,0,1,0,2,248.44990743186617
9,26,0,1,0,1,246.26344807776945
9,27,0,1,0,1,243.1186957535904
9,28,0,1,0,5,243.8606125010914
9,29,0,1,0,6,250.50025621127764
9,30,0,0,0,6,236.45596472237037
9,31,0,0,0,4,230.05451831289457
9,32,0,0,0,4,229.85056535424957
9,33,1,0,0,1,242.47547237014115
9,34,1,0,0,6,249.29410930865842
9,35,0,0,0,2,229.38702631773162
9,36,0,0,0,2,234.22065698417143
9,37,0,0,0,5,231.30756808183745
9,38,0,0,0,1,227.89929921511433
9,39,0,0,0,7,232.55512753892052
9,40,0,0,0,0,228.1203957124575
9,41,0,0,0,1,229.16934856539316
9,42,0,0,0,1,227.15148752810435
9,43,0,0,0,6,234.35564982262287
9,44,1,0,0,3,249.4572498143256
9,45,1,1,0,7,257.41954938528113
9,46,0,0,0,0,224.75158696315833
9,47,0,0,0,5,230.44789098939998
9,48,1,0,0,2,238.8884115233386
9,49,1,0,0,3,243.8529120661321
9,50,1,1,0,5,259.98055186743187
9,51,0,1,0,6,247.28348202450945
9,52,1,1,0,4,254.1103921998415
9,53,0,1,0,5,244.65732298912377
9,54,0,1,0,2,244.57301097572048
9,55,0,0,0,0,227.77320188363962
9,56,0,0,0,7,233.98896770841665
9,57,0,0,0,4,234.03947193462798
9,58,0,0,0,3,237.30792865393684
9,59,0,0,0,6,236.40916277814466
9,0,1,0,0,6,254.25253736006573
9,1,0,1,0,3,249.32583884079727
9,2,0,0,0,3,234.7470900832331
9,3,0,1,0,3,248.6690148248925
9,4,0,0,0,6,236.2417572051745
9,5,0,0,0,5,235.21390809478368
9,6,0,0,0,2,237.53229769070091
9,7,0,0,0,2,235.82138985590146
9,8,0,0,0,5,234.73555993467326
9,9,1,0,1,4,261.523393575478
9,10,0,0,1,5,249.1452444053332
9,11,0,0,0,5,232.43817691352174
9,12,0,0,0,5,232.84591825048236
9,13,1,0,0,7,255.51103361804962
9,14,0,0,1,5,239.44266439163547
9,15,0,0,0,3,233.82034787330585
9,16,0,0,0,3,235.70023794561038
9,17,0,1,0,5,245.95512911365904
9,19,0,1,0,6,247.90012628667242
9,20,1,0,0,4,244.0460306954347
9,21,0,0,0,1,231.55630620183686
9,22,0,0,0,3,234.59698450388416
9,23,0,1,0,3,247.5544599092611
9,26,0,1,1,3,257.8908029636975
9,27,0,1,0,3,251.07430739330974
9,28,0,1,0,2,246.28228307065828
9,29,0,1,0,7,255.06727747450978
9,30,0,0,0,7,248.9454371579644
9,31,0,0,1,4,241.04387494385844
9,32,0,0,1,5,240.86214984321535
9,33,0,0,1,0,241.37644572043078
9,34,0,0,1,6,241.3084460598124
9,35,1,0,1,4,254.8598546569736
9,36,0,0,1,0,235.32964983325806
9,37,0,0,1,1,240.896918529708
9,38,0,0,0,0,223.86141616890578
9,39,0,0,0,5,226.61050919888424
9,40,1,0,0,5,241.00173482917296
9,41,1,0,0,2,245.07681894302607
9,43,0,0,0,0,228.4934688198979
9,44,0,0,0,2,232.42977554702594
9,45,0,0,0,5,231.8815463351067
9,46,1,0,0,7,254.07602493525138
9,47,0,0,0,4,230.52202364021392
9,49,0,0,0,4,227.80002393023256
9,52,0,0,0,4,231.8932905151598
9,53,1,0,0,7,253.28672868652424
9,54,1,0,1,1,254.93800424787474
9,55,1,0,0,0,242.1360703689211
9,56,1,0,0,0,239.71667501589926
9,57,1,0,0,0,241.66569177169546
9,58,1,0,0,1,244.5321363033341
9,59,1,0,1,3,260.7487926637173
9,0,1,0,0,1,241.72131391122213
9,1,1,0,0,5,245.38673923221134
9,2,0,0,0,1,229.12702120551478
9,3,0,0,0,3,235.79078714182756
9,4,0,1,0,1,247.0889005181171
9,5,0,1,1,6,265.5015318094728
9,6,0,0,1,5,247.67495979100846
9,7,0,0,0,3,233.15231725151511
9,9,0,0,0,2,236.41253540241317
9,10,0,0,0,4,235.16364402735303
9,11,1,0,0,5,254.3445864736608
9,12,0,0,0,2,229.6166218087853
9,13,0,0,0,0,228.35460556802076
9,14,0,0,0,5,233.74032780593163
9,15,0,0,0,7,240.68684727114422
9,16,0,1,0,1,242.32291562069935
9,18,1,1,0,2,257.1786196911467
9,20,1,0,0,6,247.36041144875787
9,21,0,1,0,2,243.6232878079193
9,22,0,0,0,6,231.75637764537447
9,23,1,0,0,6,249.84973979327762
9,24,0,0,0,0,227.82458529240677
9,26,0,0,0,7,241.3458295357441
9,28,1,0,0,0,239.34528918076637
9,29,1,0,0,1,243.57101820284083
9,30,1,0,1,6,254.98985355890957
9,31,1,1,1,6,278.2178954279686
9,32,1,0,1,5,257.3910559948937
9,33,0,0,0,7,239.3140933402507
9,34,0,0,1,5,245.20425140801623
9,35,0,0,0,7,238.97482754569518
9,36,0,1,0,3,243.8253898756446
9,37,0,0,0,6,230.08740646111053
9,38,1,0,0,4,243.44531005217215
9,40,0,0,0,4,230.26787928438586
9,41,0,0,0,7,236.32602638723017
9,42,1,0,0,6,252.07709341026506
9,44,0,0,0,5,231.9040228356104
9,45,0,0,0,7,239.1435478129933
9,46,1,0,0,4,241.9217133350215
9,47,0,0,0,2,234.00060343456215
9,48,0,1,0,6,249.97151469727308
9,49,1,0,0,5,237.84930079188464
9,50,0,0,0,3,231.32924824152764
9,52,0,0,0,7,234.62175242499694
9,53,0,0,0,6,232.92095196052566
9,54,0,0,0,6,232.90891899854964
9,55,0,0,0,7,241.85977047632755
9,57,0,1,0,0,243.29826797964566
9,58,0,1,0,2,249.61979095284596
9,59,0,1,0,7,255.3011776756498
9,0,1,0,0,2,240.45098902629707
9,1,1,1,0,4,261.6263427866482
9,2,0,1,0,3,249.9076176875947
9,3,0,1,0,6,252.08965517672965
9,4,1,0,0,6,249.00331138988938
9,5,0,0,0,0,229.52755336451784
9,6,0,0,0,7,246.17498413833283
9,7,1,0,1,3,262.77216950743144
9,8,1,0,0,6,250.5274261023564
9,9,1,1,0,3,261.7994359104496
9,10,1,0,0,5,247.15554568708168
9,11,1,0,0,1,243.3723606018686
9,12,1,0,1,1,262.3518388328463
9,13,1,0,0,0,239.81036755018312
9,14,1,0,0,3,254.34735085517053
9,16,0,0,0,0,226.83799517765
9,18,0,0,0,7,248.85589838767078
9,19,0,0,0,2,232.72803924442258
9,20,0,0,0,5,233.13141232233002
9,22,0,0,0,7,248.30953444033145
9,23,1,0,0,3,243.39990116198103
9,24,1,0,0,2,243.52502223513235
9,25,1,1,0,3,255.86369118183944
9,26,1,0,0,5,249.12139848028065
9,27,0,0,0,7,233.4350457351651
9,28,0,0,1,0,241.05262834371044
9,29,0,0,1,1,246.05514541054717
9,30,0,0,0,3,235.371965932821
9,31,0,0,0,1,231.47203599653645
9,32,0,0,0,0,227.16000803577768
9,33,0,0,0,0,222.56087265277355
9,34,0,0,0,1,225.14294788537484
9,36,0,1,0,6,246.2140935995393
9,37,1,0,0,3,245.31246879532836
9,38,1,1,1,5,266.8725979612315
9,39,0,1,0,0,241.11803301030923
9,40,0,1,0,7,263.42950111290673
9,41,1,1,1,2,269.9067984004837
9,42,1,0,1,5,262.3457556038634
9,45,1,0,0,6,242.8173493109885
9,46,1,1,0,5,250.94477259213053
9,47,0,1,0,3,249.26004932834627
9,48,0,0,0,0,226.3774495824655
9,49,0,0,0,7,235.88401558393628
9,50,0,1,1,0,252.38976667156734
9,51,0,1,1,0,251.33529362986087
9,52,0,1,1,6,256.36637016925704
9,53,0,0,1,7,243.52134943416834
9,54,1,1,0,7,265.3774783625783
9,55,1,1,0,3,262.1058529242202
9,56,1,0,0,2,245.58369733415162
9,57,1,1,0,1,253.26547753257975
9,58,1,1,1,4,272.86085836959387
9,59,0,1,1,3,259.4138751595672
9,0,0,0,0,2,234.57140858850647
9,1,0,0,0,4,231.99193844661926
9,4,0,0,1,2,244.276486262783
9,5,0,1,1,5,263.88278398009345
9,6,0,1,0,5,245.21284592304087
9,7,0,1,0,7,255.28834759825676
9,8,0,1,0,4,246.9182685966725
9,9,1,1,0,6,269.1252205009197
9,10,0,1,0,4,248.4491932330516
9,11,0,1,0,3,250.6384214405372
9,12,0,0,1,2,248.75839197397147
9,14,0,0,1,6,238.92560701129187
9,15,1,0,1,0,256.75996999253084
9,16,1,0,1,5,260.42981546149116
9,17,0,0,1,2,241.46576648042364
9,18,0,1,1,6,267.5905855945697
9,19,1,1,1,2,271.3490988545449
9,20,1,1,1,3,276.059336081822
9,21,1,0,0,7,260.5033661992119
9,22,1,0,0,1,240.35942520718402
9,23,1,0,0,0,237.4266868583873
9,24,1,0,0,1,244.33470534486756
9,25,1,0,0,1,243.22445565904096
9,26,1,0,0,7,259.14884190639657
9,27,0,0,0,6,231.78282547715244
9,28,1,1,0,6,270.27087340445416
9,29,0,1,0,5,244.96488044967225
9,30,0,1,0,3,249.39139722090192
9,31,0,0,0,5,232.17035127151257
9,34,0,0,0,2,230.87018778665714
9,35,0,0,0,4,230.48770838139143
9,38,1,0,1,4,258.57793450219134
9,39,0,0,1,7,258.01967853685613
9,40,1,0,0,3,242.14710361977404
9,41,1,0,1,1,257.1865712066146
9,44,0,0,0,7,243.3753355555306
9,45,0,0,0,6,232.803510305095
9,47,0,0,0,3,230.50523597235312
9,48,0,0,1,6,244.96744924696128
9,49,0,0,1,4,240.13842749330055
9,50,1,0,1,0,250.40321006469054
9,51,1,0,1,7,268.6919401080293
9,52,0,1,0,6,247.93367106475807
9,53,0,0,0,3,232.96371328399135
9,55,0,1,0,6,247.59127897847094
9,56,1,1,0,7,271.3474183982406
9,57,1,0,0,1,240.8769625165237
9,58,1,0,0,2,244.67140407426382
9,0,0,0,0,1,232.30119780329755
9,1,0,0,0,2,235.7778009688155
9,3,0,0,0,0,229.87549965901567
9,5,0,0,0,4,233.25791748348308
9,7,0,0,1,1,245.8697716396902
9,8,0,0,1,6,247.1704688336525
9,9,1,0,1,5,256.48193769013943
9,10,0,0,0,2,236.03543710382925
9,12,0,0,1,1,246.41840974401754
9,13,0,0,0,4,234.30161298413452
9,15,0,0,0,4,234.27265954425138
9,16,1,0,0,5,243.03903802953118
9,18,1,0,0,4,239.74593726421764
9,19,0,0,0,5,230.8233041186539
9,20,0,0,0,2,232.5290257901686
9,22,0,1,0,5,246.7835783701111
9,23,0,1,0,4,243.41012005900257
9,24,0,1,0,1,244.094107637132
9,25,0,1,0,4,245.80796885842716
9,26,1,1,0,5,261.3948313762785
9,27,0,1,0,6,252.16910467487176
9,28,0,0,0,1,234.08353806358065
9,30,0,0,0,2,229.18912116937224
9,32,0,0,0,1,228.077254223793
9,34,0,0,0,0,226.9933027747327
9,36,0,0,0,5,234.0247040683787
9,37,0,0,0,4,225.07320024000023
9,38,0,0,0,2,228.09283593510386
9,40,0,1,0,2,247.48610424110754
9,41,0,1,0,0,241.76887220553942
9,42,0,1,0,0,241.52779709442746
9,43,0,1,0,0,241.55100082974454
9,44,0,1,0,7,256.5949076434226
9,45,0,0,1,5,245.2515833873873
9,46,0,0,0,3,235.96268006594394
9,47,0,1,0,1,242.85061142635078
9,48,0,1,0,0,240.81244872891781
9,49,0,1,0,6,243.6699997370208
9,50,0,0,0,0,225.6120273122394
9,51,0,0,0,3,232.02076959341503
9,53,1,1,0,3,262.71807571024056
9,54,1,0,0,2,241.34283719967488
9,55,1,0,0,7,253.53953031026631
9,56,0,1,0,2,249.74247818727895
9,57,0,0,0,5,233.00249451947306
9,58,0,0,0,6,237.1806303458407
9,59,0,0,0,4,232.00472512603477
9,0,0,0,0,0,227.6197450265061
9,1,0,0,0,3,234.02973675457966
9,2,0,0,0,6,234.94749551971532
9,3,1,0,0,1,244.67492983247467
9,5,1,0,0,0,244.07512306285355
9,7,1,0,0,6,251.62572518109874
9,8,0,0,0,0,229.7775533847319
9,9,0,0,0,6,236.79596533205617
9,10,0,0,0,1,232.20283207422494
9,12,0,0,0,6,232.58312618817274
9,13,0,1,0,0,242.4157250238622
9,15,1,1,0,1,257.53845650969754
9,16,1,1,0,7,268.9570850252958
9,17,0,0,0,3,233.3036511928956
9,18,0,0,1,2,246.88528644614445
9,19,0,1,1,7,270.8950515938455
9,21,0,0,0,0,226.58335790819143
9,23,0,0,0,6,235.23529237465056
9,25,1,0,0,7,263.5958972821395
9,27,1,0,0,7,261.0389047594999
9,28,0,0,0,3,235.14153028247352
9,31,0,1,0,1,242.57649521099071
9,32,0,1,0,0,241.11522402104274
9,33,0,1,0,6,249.27665642106913
9,35,0,0,0,0,228.42119043654012
9,36,0,0,0,7,244.53218842824847
9,37,1,1,0,6,255.54933916577477
9,38,0,0,0,6,234.1363865821859
9,39,1,0,0,1,238.66811477763065
9,40,1,0,0,2,240.31300572117894
9,41,1,0,0,1,244.1903331055393
9,43,1,0,1,3,269.336636975883
9,44,1,1,0,7,271.03752752824505
9,45,0,1,1,3,258.58333829041266
9,48,0,0,0,4,229.09976734348564
9,50,0,0,0,4,229.38881943567364
9,51,0,0,0,1,227.31508400466686
9,52,0,0,0,2,231.9844302936167
9,56,0,0,1,6,243.69151024891627
9,57,1,0,1,1,256.0593204503438
9,58,1,0,0,3,246.05784217777986
9,59,1,0,0,7,261.72556285150944
9,0,0,0,0,4,233.4730769635596
9,1,0,0,0,7,244.88160445887777
9,2,0,0,0,0,227.45363828132605
9,4,0,0,0,4,231.20116933533112
9,6,0,0,0,4,235.34762960380027
9,7,0,0,0,7,245.5164049357383
9,9,0,0,1,3,251.8885015706212
9,10,0,0,0,0,228.55361569437534
9,11,0,0,0,7,243.10708519603574
9,12,1,1,0,2,258.8137876804234
9,14,0,1,0,4,243.55394337823077
9,15,1,1,0,4,263.7617820978338
9,16,0,1,0,0,239.54160890920465
9,17,0,1,0,3,249.83426976242887
9,18,0,0,0,6,236.8919404081917
9,19,0,0,0,1,227.5762532182937
9,22,0,0,0,5,232.0850085132819
9,23,1,0,0,4,242.08450407138363
9,26,1,0,0,2,245.76379778959594
9,27,1,0,0,0,241.5002822662503
9,28,1,0,0,6,244.59144195351686
9,29,0,0,0,1,231.6200119407795
9,31,1,1,0,6,252.3212056236594
9,32,0,0,0,3,234.45671030362763
9,33,0,1,0,3,245.09544752265396
9,34,0,1,0,3,244.14177312057802
9,35,0,0,0,1,232.95564082970623
9,40,0,1,0,6,250.8117811856441
9,42,0,0,0,3,235.88761647945944
9,43,0,1,0,4,242.54101614108433
9,44,1,1,0,6,259.0635293765098
9,45,1,0,0,3,247.05432233785902
9,46,1,0,0,6,244.51651321639048
9,49,0,1,0,1,240.55235875214265
9,50,0,1,0,6,243.46799354728176
9,51,0,0,0,7,236.29085630878083
9,52,0,0,0,6,230.0681612118389
9,54,0,1,1,7,271.4727865182565
9,55,0,0,1,0,237.47319940480514
9,56,0,0,1,1,241.67329018833618
9,57,0,0,0,0,229.33483273435314
9,59,0,0,0,7,244.2176264545529
9,2,0,0,0,5,234.8808711427145
9,3,0,0,0,2,230.37558994250784
9,5,1,1,0,4,260.04692762543897
9,6,0,1,0,2,251.135373436657
9,7,0,0,0,1,230.37341776805104
9,9,0,0,0,7,242.0286978610392
9,10,0,0,1,1,246.14047445677923
9,11,0,0,1,2,250.0916119587772
9,12,0,0,1,6,243.9929630470646
9,13,1,0,1,5,259.0369087353797
9,14,1,0,0,7,248.49935825924044
9,15,0,1,0,7,255.15763721717107
9,18,0,1,0,4,246.66007341350974
9,19,0,1,0,2,247.0213450305015
9,20,0,0,0,6,232.78640106530287
9,21,1,1,0,7,271.03705103457946
9,24,0,0,0,4,231.17882184796792
9,25,0,0,0,1,230.51476342421722
9,26,0,0,0,6,231.40684297296633
9,27,0,1,0,0,240.4761596703218
9,30,0,0,0,5,234.19794541643077
9,32,0,0,1,2,243.55762701354485
9,33,0,1,1,6,262.2803853126261
9,34,0,1,1,7,269.6364750886569
9,36,1,0,0,3,243.88277308208882
9,37,1,0,1,1,257.8216001497474
9,38,1,0,1,2,257.95350696320753
9,39,1,1,1,5,273.104906831516
9,40,0,1,0,1,243.78066271534797
9,41,0,1,0,2,243.4357637717443
9,42,0,1,0,2,247.41776240874515
9,43,0,1,0,1,242.1494930547689
9,44,0,1,1,0,253.77521903486215
9,45,0,1,1,0,251.1553545920792
9,46,0,1,1,7,261.01626615440125
9,47,1,0,0,3,242.89614036782464
9,48,1,1,0,7,273.26576184877825
9,52,0,1,0,0,242.40553385156008
9,53,0,1,0,6,252.3782708442793
9,54,0,0,0,1,229.89336249283855
9,55,0,0,1,3,246.73864017926132
9,56,0,0,0,3,232.16982852419522
9,57,0,0,1,3,247.15787314037996
9,58,0,1,0,6,252.0274522827409
9,59,0,0,0,0,229.9383611541265
9,2,1,0,0,6,250.13571378154086
9,3,1,0,0,5,248.143205026225
9,12,0,1,1,4,260.89181788283946
9,13,0,1,1,3,262.1787888764922
9,15,1,0,0,4,248.6380398288523
9,16,0,0,0,6,235.5516733084398
9,17,0,1,0,6,249.75646441566374
9,18,0,0,0,0,228.12892653389704
9,20,0,0,0,0,228.2821951202005
9,23,0,1,0,6,249.33994248699292
9,26,0,1,0,0,240.8175818038531
9,28,0,1,0,6,247.79088809122777
9,29,0,1,0,1,241.22908071266536
9,30,0,1,1,4,254.49209873637574
9,31,1,1,1,1,275.09995217799263
9,32,1,1,0,0,252.2248146442048
9,34,1,1,0,4,252.70429696293004
9,35,1,1,0,4,258.6986243642045
9,36,1,1,0,0,253.957178397835
9,38,0,1,0,1,245.07725654783584
9,39,0,1,1,7,271.93271730612673
9,41,0,0,0,2,233.60629984611955
9,45,0,1,0,4,240.43831972355204
9,46,0,1,0,2,245.92194432795338
9,47,0,0,0,0,226.24599642493442
9,48,0,0,0,1,231.5187196796343
9,49,0,0,1,3,241.76342584093337
9,51,0,0,1,3,242.27167131036362
9,52,0,1,0,1,244.5619164186135
9,53,0,1,0,4,244.31290174257208
9,54,1,1,0,6,262.53110486976004
