battery,t_bucket,arr,bp,fever,action,q
9,46,0,1,0,2,46.22707204489798
9,47,0,1,0,0,44.35831607061153
9,48,0,1,0,4,39.63988632135182
9,49,1,1,0,4,53.54203497505851
9,50,0,1,0,5,42.11385628197425
9,51,0,1,1,5,55.48129075635933
9,52,0,1,0,1,43.24104968856111
9,53,0,1,0,0,43.655753594427956
9,54,0,1,0,0,44.36184966420996
9,55,0,1,0,0,43.558633822450176
9,56,0,1,0,7,42.40742311183986
9,57,1,1,0,7,53.94187643119697
9,58,0,0,0,6,26.407452952302066
9,59,0,0,0,6,27.373769061083753
9,0,1,0,0,2,39.86682451821165
9,1,1,1,0,5,53.57856429272083
9,2,0,1,0,3,44.541441553807324
9,3,0,0,0,6,29.396227399172293
9,4,0,0,0,4,27.64888275664284
9,5,0,0,0,6,28.851834677186865
9,6,0,0,0,7,29.478453631913514
9,7,1,0,0,7,38.9715242318226
9,8,0,0,0,2,30.89082457582399
9,9,0,1,0,6,40.5303851237564
9,10,0,0,0,1,29.949369806945697
9,11,0,0,0,0,29.123980074821528
9,12,0,0,0,5,28.690800646618772
9,13,0,0,0,7,29.439248261765158
9,16,0,0,0,3,28.23754916503436
9,17,0,1,0,3,43.626908468790575
9,19,0,0,0,4,27.452472632129357
9,20,0,0,0,7,27.26403584779647
9,21,0,1,0,0,42.6810076658224
9,22,0,1,0,2,43.10681920912723
9,23,0,0,0,2,27.79378223432053
9,24,0,0,0,4,27.099215193646852
9,25,0,0,0,1,32.474622746400364
9,26,0,0,0,4,28.46211711001936
9,27,0,0,0,3,29.944070994863825
9,28,0,0,0,6,27.521114982132428
9,29,0,1,0,0,45.033022785681375
9,30,0,1,0,4,42.64228309952853
9,31,0,1,0,6,42.41447439106122
9,32,0,0,0,2,29.77710784871682
9,33,0,0,0,3,30.90215015767788
9,34,0,0,1,5,40.38621186063426
9,35,0,0,0,5,28.2680525136112
9,36,0,0,0,2,29.789857211066398
9,37,0,1,0,0,43.936285278315076
9,38,0,1,0,0,48.006056681780926
9,39,0,1,0,4,40.631942446086555
9,40,1,1,0,7,54.173076651111586
9,41,0,0,0,7,26.368648915863254
9,42,0,0,0,5,28.732872159633658
9,43,0,0,0,2,28.660269635317988
9,44,0,0,0,7,27.35645306067851
9,45,0,1,0,3,55.458696342463696
9,46,0,1,0,3,51.17999976084201
9,47,0,1,0,5,37.97240680898064
9,48,0,1,0,0,42.91401072678745
9,49,0,1,0,7,41.88810655018203
9,50,0,0,0,6,24.76522193709164
9,51,1,1,0,3,52.828502833248166
9,52,1,0,1,6,54.41833126009722
9,53,0,1,1,0,58.790666122680584
9,54,0,1,1,2,60.19702717196483
9,55,0,1,1,4,55.25390048357642
9,56,0,1,1,1,65.88035548789696
9,57,0,1,0,1,42.93288759854431
9,58,0,1,1,2,58.657523651848265
9,59,0,1,1,6,56.72110833338063
9,0,0,1,1,0,58.37234405872296
9,1,0,1,1,7,55.93224575664847
9,2,1,0,0,7,38.71988102170025
9,3,0,1,0,5,39.37814834747345
9,4,1,1,1,3,75.1941542507144
9,5,1,1,0,0,54.85573190028664
9,6,1,1,0,6,56.072749551132816
9,7,0,1,0,4,42.26511435112601
9,8,0,1,0,5,43.6759071270594
9,9,0,1,0,2,52.63277981538704
9,10,0,1,0,3,44.5745772143205
9,11,0,0,0,5,27.342241515375292
9,12,0,0,0,6,25.03034436799532
9,13,1,0,0,7,39.193108112128755
9,14,1,1,0,0,55.38150976172281
9,15,1,1,0,7,55.0342300002227
9,16,1,0,0,7,46.94446661852533
9,17,0,0,0,5,26.050610539898717
9,21,0,0,0,0,28.44860183203804
9,22,0,0,0,4,27.19911525706289
9,23,0,0,0,5,27.474162590718247
9,24,0,0,0,6,25.167977683840494
9,26,0,0,1,5,42.671140451750574
9,27,0,0,0,1,30.752252241528776
9,28,0,0,0,3,29.08094337145077
9,29,0,0,0,7,26.535363675268705
9,30,0,0,1,0,45.951699395646266
9,31,0,0,1,0,45.29911675070362
9,32,0,0,1,1,56.522072143704065
9,33,0,0,0,1,38.33812901662151
9,34,0,0,0,7,27.43143345675988
9,35,0,0,0,6,27.11484153760156
9,36,1,0,0,4,37.68807660574713
9,37,1,0,0,3,38.27931404056375
9,38,1,1,0,7,54.53693558574272
9,40,0,0,0,3,28.07722580333732
9,41,0,0,1,0,45.04605239104207
9,42,0,0,1,2,44.4024880171954
9,43,0,0,1,1,45.81138412210782
9,44,0,0,1,1,47.12857107319931
9,45,0,0,0,0,31.119671609449373
9,46,0,0,0,3,29.71512849242695
9,47,0,0,0,7,28.52899871336095
9,48,1,1,0,6,53.84882567035407
9,49,1,0,0,1,38.62760535884291
9,50,1,0,0,2,39.27442913328926
9,51,1,1,0,5,52.93045187569621
9,52,1,1,0,5,55.1134024118746
9,54,0,1,0,4,40.41115659724193
9,55,0,1,0,1,43.34248192373603
9,56,0,1,0,4,41.77114256509384
9,57,0,1,0,0,42.89761101409446
9,58,0,1,0,1,48.10266183679612
9,59,0,1,0,5,41.873553345056244
9,0,1,1,1,4,71.86966242428105
9,1,0,1,1,2,59.43328703355451
9,2,0,0,1,2,43.89132315337588
9,3,0,1,1,7,58.30399382315042
9,6,0,0,0,5,25.503542309747225
9,7,0,0,0,5,28.52709019407803
9,8,0,0,1,1,50.879222146831104
9,9,0,0,1,0,45.6624177875125
9,11,0,0,0,6,27.048808148725367
9,12,0,0,0,3,30.91508174478199
9,13,0,1,0,2,44.41082942853644
9,15,0,0,0,4,27.75356124192263
9,16,0,0,0,5,26.274679701779466
9,17,0,0,0,1,36.32978745625778
9,18,0,0,0,3,38.53341543944134
9,19,0,1,0,4,41.51742805116697
9,20,1,1,0,6,54.15764431969298
9,22,0,0,0,6,24.849292806452034
9,23,1,1,0,2,55.405389149277596
9,24,1,1,0,6,55.92344721914004
9,25,0,1,0,4,40.74166660163907
9,26,0,1,0,4,41.71370970358788
9,27,1,1,0,2,54.72952288557377
9,29,1,1,0,5,56.55427096487448
9,30,0,1,0,6,43.164300914328166
9,31,0,0,0,2,29.94800494686727
9,32,0,0,0,1,39.989770517292335
9,33,0,0,1,2,41.40765928894527
9,34,0,0,1,2,44.10098901988805
9,36,0,0,0,1,28.70948094964412
9,37,0,0,0,6,24.967120249380315
9,38,0,1,0,7,42.049639159160506
9,39,0,1,0,0,50.30065459473675
9,40,0,1,0,5,41.48125480253757
9,41,1,1,0,3,57.68250660873139
9,42,1,0,0,4,37.68105458036977
9,43,0,0,0,3,33.981323435472284
9,44,0,0,0,3,30.377675857085826
9,45,0,0,0,6,27.62717467679441
9,46,1,0,0,3,38.70353073031816
9,47,1,0,0,0,38.479848518560885
9,48,1,0,0,4,37.99436764158146
9,50,0,0,0,3,28.942152098031897
9,51,0,0,1,6,41.5539985992051
9,52,0,1,1,4,57.541948729513685
9,53,1,1,1,1,71.38819388366089
9,54,1,1,1,7,72.22291202935264
9,55,1,1,0,2,54.75032936229624
9,56,1,0,0,1,39.50415209417321
9,57,1,0,0,6,38.88872268940278
9,58,1,0,0,7,49.18418028201083
9,59,0,0,1,0,43.09401450585231
9,0,0,0,1,6,43.02116044293489
9,1,1,0,1,5,55.19558195797019
9,2,0,0,0,6,23.59874048489756
9,3,1,0,0,6,39.31349186672869
9,4,0,1,0,6,44.041391006993095
9,6,0,0,0,6,28.3342882180943
9,8,1,0,0,0,39.12409287633809
9,10,1,0,0,3,43.66677162877219
9,11,1,0,0,1,40.1584672844795
9,12,1,0,0,3,39.40689619499109
9,13,1,0,0,4,39.61994353479494
9,14,0,0,0,1,35.512514726683996
9,15,0,0,0,1,37.19863395325245
9,16,0,0,0,1,34.99179847518921
9,18,0,0,0,7,25.39275593567093
9,19,0,1,1,2,59.482141537228266
9,20,0,0,1,0,44.755240137948526
9,21,0,0,1,1,43.27097220825625
9,23,1,0,0,0,39.74558558301086
9,24,1,0,0,1,41.991349729890395
9,25,1,0,0,5,39.921453824192
9,26,0,0,0,2,31.563135381465944
9,27,0,0,0,6,28.286675454053423
9,28,1,1,0,0,56.04906446064383
9,29,1,1,0,2,56.74528164330729
9,30,1,1,0,5,55.130372612603196
9,31,1,1,0,2,56.11765884187086
9,32,1,0,0,4,39.63795247802799
9,33,0,0,0,4,22.611298435900586
9,34,0,0,0,5,26.32137475352789
9,35,0,0,0,4,25.049478497000393
9,37,0,0,0,3,29.85406584510612
9,39,0,0,1,4,41.86004273251828
9,40,0,0,1,1,45.95237576011749
9,42,0,0,0,7,27.661404799303916
9,44,0,0,0,2,29.89062108619001
9,45,0,0,0,7,26.70298681107839
9,47,1,1,0,2,56.10814360110808
9,48,1,1,0,0,56.73168502290042
9,49,1,1,0,5,52.971752434178676
9,50,0,1,0,7,42.495799086251566
9,51,0,1,0,7,40.522185576308566
9,52,0,0,0,4,25.56256491159249
9,54,0,0,0,1,28.274769991491237
9,55,0,0,1,1,44.08181830776137
9,56,0,0,0,5,26.552014787483422
9,57,0,0,0,6,23.814424344461454
9,58,0,0,0,7,26.137587435035737
9,59,0,1,1,4,55.939407526238114
9,0,1,1,1,6,72.13475443612732
9,1,1,1,1,7,72.40298531093136
9,2,0,1,0,7,41.94420279609967
9,3,0,1,0,4,42.019028609075626
9,4,1,1,0,2,54.0538850667113
9,5,1,0,0,0,39.13898127978707
9,6,1,0,0,4,39.36153849074137
9,7,1,0,0,5,39.816946075962214
9,8,0,0,0,6,25.275518080493313
9,9,1,1,0,6,54.28509971224355
9,10,0,0,0,6,28.33136705815313
9,11,1,0,0,5,40.32142714184984
9,12,0,0,1,1,51.91482564918421
9,14,0,1,0,5,41.52728799788527
9,15,0,1,0,1,43.42226271078391
9,16,0,1,0,0,44.878021227651
9,17,0,1,0,5,40.514404391231835
9,18,0,1,0,7,44.436270076271875
9,19,0,0,0,0,28.210058083917072
9,20,0,0,0,2,27.426671072893743
9,21,0,0,0,3,32.988300565612796
9,23,1,0,0,1,39.66278351938374
9,24,1,0,0,4,39.702960816362655
9,25,1,0,0,6,38.93874295040451
9,28,0,0,1,1,49.69949158806637
9,29,0,0,0,5,27.67016704351959
9,30,0,0,0,5,25.279413078744735
9,31,0,0,0,7,29.358567910237078
9,32,0,1,0,6,41.265595361484955
9,34,0,0,0,1,38.213602533012384
9,35,0,0,0,3,29.483389049574157
9,36,0,1,0,2,43.599769041512296
9,37,0,0,0,5,26.156613603920235
9,38,0,0,1,7,41.59181144032251
9,39,0,1,0,5,42.3419694093348
9,40,0,1,0,7,41.95496196612228
9,41,1,1,1,4,72.02769753491371
9,42,0,1,1,3,59.77400113811347
9,43,0,1,0,6,45.675441619353116
9,44,1,0,0,3,38.178433461120164
9,45,1,0,0,2,38.783190276625895
9,46,1,1,0,5,54.03018183595385
9,48,0,1,0,6,41.6184714944071
9,49,1,0,0,5,38.40808895286211
9,50,0,0,1,4,38.164163279016556
9,51,1,0,1,5,54.32656850196615
9,52,1,0,0,3,37.61784063047764
9,53,1,0,0,2,38.60674457340075
9,54,1,1,0,5,53.65448335700797
9,56,1,0,0,0,39.87872678087506
9,58,0,0,1,4,38.821037398009544
9,59,0,0,1,7,41.67062938322849
9,0,1,0,0,0,39.472521147346455
9,1,1,0,0,3,38.956392317438585
9,2,1,0,0,4,39.156936415818166
9,3,0,0,0,3,30.6446065797521
9,4,0,0,1,2,52.488629544356044
9,5,0,1,1,7,60.6918773954764
9,6,0,0,0,0,31.478649239510112
9,7,0,0,0,4,27.099405852532538
9,8,0,0,0,4,28.63723434270043
9,9,1,0,0,7,39.58420921776035
9,10,0,1,0,7,42.927264990135626
9,11,0,1,1,0,59.78627129969086
9,12,0,1,1,4,56.38769507284461
9,13,1,1,1,7,71.0642177720123
9,14,0,0,0,7,26.880479611582327
9,15,1,0,0,7,39.53474082720132
9,16,0,1,1,3,63.846082205249026
9,17,0,0,1,2,43.319974766547936
9,18,0,1,1,7,59.34178758666232
9,19,1,1,0,4,54.17380168795334
9,20,0,1,0,6,43.17226168034151
9,21,0,0,0,6,26.267654395384096
9,22,1,0,0,3,45.008347059682144
9,24,1,1,0,4,55.933792143882314
9,27,0,1,0,4,40.918943061160775
9,29,1,1,0,7,55.98814866661352
9,30,0,0,0,2,30.303155245915583
9,31,0,0,0,5,28.74434245188949
9,32,0,0,0,4,25.54936152656558
9,33,1,0,0,0,38.30242819733744
9,34,1,0,0,6,37.391465022609644
9,36,0,0,0,6,25.8717484252424
9,38,1,0,1,6,56.44638189412033
9,39,0,0,1,0,49.855194323210036
9,40,0,0,1,0,50.74015383585551
9,41,0,0,1,1,45.03163459142395
9,44,0,0,0,1,34.70383085617649
9,45,0,0,0,3,36.03508988682866
9,46,0,0,0,1,29.74867236659133
9,47,0,0,0,4,27.528384336679245
9,48,1,0,0,0,38.03669721763658
9,50,1,0,0,7,38.292753657434076
9,51,1,1,0,6,55.18656066101823
9,52,0,1,0,6,40.64452190615266
9,53,0,0,0,7,22.69755031473925
9,54,0,0,0,3,27.00550654665074
9,55,0,1,0,6,40.81964038031381
9,56,1,1,0,1,54.693670592071676
9,57,1,1,0,0,54.29348418003835
9,58,1,1,0,6,53.874964301054355
9,59,0,1,0,1,43.44044245935353
9,0,0,1,0,0,43.27809800096536
9,1,0,1,0,0,45.25438462673483
9,2,0,1,0,1,44.54724186119208
9,3,0,1,0,3,45.90895673995412
9,5,0,0,0,3,31.829095036744047
9,6,0,0,0,4,26.791651961481197
9,7,0,0,0,3,31.34595617324711
9,10,0,0,1,1,52.00030614959852
9,11,0,0,0,1,29.04778029116161
9,12,0,0,1,6,43.32562395912847
9,13,1,1,1,0,72.40496270783869
9,14,1,1,1,2,72.74065909674118
9,15,1,1,1,7,72.58728408127011
9,16,1,1,0,7,54.8047875996944
9,17,1,0,0,5,38.77322821549095
9,18,1,0,0,1,39.68741808585936
9,19,1,0,0,1,40.19607847739126
9,20,1,0,0,4,38.97745244546595
9,21,0,0,0,7,26.489972813361227
9,22,0,1,0,7,42.872593006383184
9,23,0,1,0,3,47.75612046265447
9,24,0,1,0,1,44.72752334359157
9,25,0,1,0,2,45.06800660083972
9,29,0,0,0,1,29.78775257129304
9,30,0,0,0,6,26.023157480531047
9,31,0,0,0,0,30.99768762712966
9,32,0,0,0,7,30.93827346773563
9,33,1,1,0,5,60.4346802960638
9,34,1,1,0,6,52.97744888499235
9,35,1,0,0,6,41.90844716996703
9,36,0,0,0,3,39.71219430605176
9,37,0,0,0,2,28.07290661049386
9,38,0,1,0,3,43.048953376597964
9,39,0,0,0,3,30.90809863744933
9,41,0,1,1,6,59.35011145051305
9,42,0,0,1,7,43.59969458169755
9,43,1,0,1,6,55.76671910460221
9,44,0,1,1,3,67.62620515986796
9,45,0,0,1,3,45.97808947951603
9,46,0,0,0,4,26.583723253968543
9,47,0,0,0,5,26.533015803192416
9,48,0,0,0,1,27.506181423417637
9,49,0,0,1,7,41.6215076724802
9,50,0,0,0,5,26.805869360917306
9,51,0,0,0,2,28.860874460893452
9,52,0,1,0,0,42.66355650569396
9,53,0,1,0,4,40.55197612977159
9,54,0,1,0,6,41.00977766883268
9,55,0,0,0,4,24.413008930712508
9,57,0,0,1,7,42.559250873301465
9,59,0,0,0,2,27.895818996840873
9,0,0,0,0,6,25.204819293340442
9,1,0,0,0,5,23.793303146188343
9,2,0,0,0,4,26.805432181418446
9,3,1,0,0,5,39.49333088992446
9,4,1,0,0,7,39.56883149914404
9,6,0,1,0,2,52.751468203316435
9,7,0,1,0,0,44.405604232302984
9,8,0,1,0,1,43.98884051717776
9,10,0,0,0,3,35.09820931805933
9,11,0,0,0,7,27.94339942946398
9,12,0,0,0,0,34.900345735179386
9,13,0,0,0,4,25.078297124956016
9,16,1,0,0,4,39.010467887538766
9,17,0,0,0,3,29.135903791338176
9,18,0,0,1,2,43.9430088097976
9,19,0,1,1,1,63.95020852934616
9,20,0,1,0,1,43.376738691918106
9,21,0,1,0,6,41.307462654315
9,22,0,1,0,3,42.895330837877985
9,23,0,0,0,6,26.696267816764593
9,24,1,0,0,5,39.553448160166795
9,26,1,0,0,0,44.79721857440524
9,27,1,0,0,6,39.53900746927819
9,29,0,1,0,4,40.843357086078164
9,33,0,0,0,5,28.044766029855317
9,34,0,0,1,4,40.03732346170872
9,35,0,0,1,4,41.06497609416925
9,37,1,1,1,1,69.81644215715777
9,38,1,1,0,2,54.17806903951187
9,39,1,0,0,5,38.1764454826967
9,40,0,0,0,2,28.525040726882235
9,41,0,0,0,3,39.13153398524334
9,43,1,0,1,5,58.79253704131385
9,47,0,1,0,3,44.494118540779496
9,49,0,0,0,0,28.805508967469844
9,51,0,0,0,5,26.62854901710317
9,52,0,0,0,3,28.689666856431362
9,53,0,1,0,7,42.95962195033583
9,54,0,0,0,2,36.720785521072116
9,56,0,0,0,2,28.438629619046974
9,57,0,0,0,0,26.97264754518399
9,58,0,0,0,5,26.13217473275435
9,59,0,0,0,7,27.08353319840772
9,0,0,0,0,0,27.833426013128463
9,1,0,0,0,0,29.066918580122586
9,3,1,1,0,3,65.93487622299249
9,5,0,1,0,1,50.72045286702535
9,6,0,1,1,4,54.02504500141447
9,7,0,1,1,5,56.64084276116832
9,8,0,1,1,2,59.208183973446246
9,9,0,0,1,4,40.61179836167888
9,10,0,0,1,2,45.89944321039772
9,11,0,0,1,5,44.70654125716526
9,14,0,0,1,0,48.132680344471616
9,16,0,1,0,1,49.64872918017826
9,18,1,0,0,6,37.10954201195193
9,19,0,0,0,3,35.87207973404623
9,22,0,0,0,5,25.82549029740162
9,24,1,0,0,3,39.817890359375625
9,25,1,0,0,7,39.98005031982204
9,28,0,1,0,3,43.97611023865678
9,31,1,0,0,2,39.89639016980186
9,32,1,0,0,7,48.4869255721606
9,33,1,1,0,6,53.84128355574366
9,34,0,1,0,4,37.812596619840974
9,35,0,1,0,2,44.74065995604777
9,37,0,0,1,4,40.75866875402082
9,38,0,0,1,0,43.799475242541135
9,39,0,0,1,3,44.50086206891532
9,40,0,0,1,3,45.040865521781264
9,41,0,0,0,5,24.767084039769195
9,42,0,0,0,3,30.674183669774827
9,43,0,1,0,5,41.31746589989955
9,44,1,1,0,4,53.689428764790534
9,45,1,1,0,6,54.19119716893722
9,46,0,0,0,0,28.556732428837698
9,47,0,0,0,0,28.491314221498868
9,48,0,0,0,4,24.90779523308648
9,49,0,0,0,1,37.02006287113282
9,50,0,0,0,1,26.417748265175007
9,52,0,0,0,6,26.672183909605927
9,53,1,1,0,7,53.990730664272306
9,54,0,1,1,1,60.6147233515784
9,56,0,1,1,6,53.81054781297526
9,57,0,0,1,0,42.577954802338816
9,58,0,0,1,5,42.63104999777868
9,0,0,0,0,3,25.41784798570328
9,1,0,0,0,6,26.504825940025405
9,2,0,0,0,5,25.070677780635947
9,4,0,0,0,5,28.834379193013447
9,5,1,0,0,5,38.84040686857566
9,7,0,0,0,7,28.23198357339
9,8,0,1,0,7,42.93977606428815
9,9,0,0,0,4,29.133093606952563
9,10,0,0,0,0,29.341510380043786
9,13,0,0,0,3,29.134931966750887
9,15,0,1,0,0,43.48546383626863
9,16,0,1,0,2,43.98429379487675
9,17,0,0,0,0,28.67739772005126
9,18,0,0,0,2,28.62162691016563
9,21,1,0,0,6,38.84388843767816
9,24,0,0,0,0,29.49123548027633
9,25,0,0,0,0,29.59819050929712
9,26,0,0,0,7,28.1947188234066
9,27,0,1,0,3,45.59264377977858
9,28,0,0,0,7,28.026787437984133
9,31,0,0,0,6,25.7473054112783
9,32,0,1,0,0,45.533048404892234
9,33,0,1,0,5,41.738201290240994
9,34,0,1,0,2,46.93282304083606
9,36,1,0,0,7,37.15937551441569
9,37,0,0,1,6,40.756503509072104
9,38,0,0,1,6,40.708594981392125
9,39,0,1,1,4,53.86108015648451
9,40,0,1,1,1,58.582576860388784
9,41,0,1,0,7,40.47456769358082
9,42,0,1,0,1,44.415108750844524
9,44,0,1,1,5,57.35978855497067
9,45,0,1,0,1,45.35033322110251
9,46,0,1,0,1,44.224011057929914
9,47,0,1,0,7,44.30203805270043
9,50,0,0,0,7,24.85783212350038
9,52,0,0,0,1,35.19220498584996
9,55,0,0,0,7,26.396140344687794
9,56,1,0,0,3,38.8593639848032
9,57,1,0,1,3,55.77504201605489
9,58,1,1,0,3,54.93680190041092
9,59,1,0,0,2,38.76476098152375
9,1,1,0,0,6,38.77078407287126
9,2,1,1,0,1,59.73835467962629
9,3,1,1,1,1,73.65806829170029
9,4,1,1,0,6,53.705745171236515
9,5,1,1,0,7,54.3346035038462
9,6,0,0,1,7,45.546383119047206
9,7,1,1,0,6,54.304160144227
9,10,0,0,0,4,26.25154729026692
9,12,1,1,0,2,54.83750349957336
9,13,1,1,0,2,54.60411835315479
9,14,1,0,0,6,40.153096229118155
9,15,1,0,0,4,39.6300870118178
9,17,0,0,1,0,45.71921027534154
9,18,0,0,1,1,44.344147765052654
9,19,0,0,0,7,27.59368481767469
9,21,1,0,1,3,56.20017912354348
9,22,1,1,0,3,55.37515810319353
9,23,1,0,0,2,39.00392244569501
9,24,1,0,0,2,39.523898715544206
9,26,0,1,0,1,47.08495360648626
9,29,0,1,0,6,42.4172649792654
9,32,0,1,0,2,55.04446898285864
9,34,0,0,0,6,27.849315780381385
9,35,1,0,0,2,37.55370790277373
9,36,1,1,0,2,53.181400583201736
