battery,t_bucket,arr,bp,fever,action,q
9,10,0,1,0,7,261.21853075346587
9,11,1,0,0,4,252.00594819625204
9,12,1,0,0,3,246.81633854901705
9,13,1,1,0,2,260.9324543729316
9,14,1,0,0,1,244.3489377115725
9,15,1,0,0,7,261.38015135616865
9,16,0,0,0,6,236.12570674050454
9,17,0,0,0,2,236.09635403271614
9,18,0,0,0,1,235.50587043939913
9,19,0,0,1,1,246.8420840713938
9,20,0,0,1,1,246.92696649436533
9,21,0,0,0,6,238.17542365308887
9,22,0,1,0,6,252.38848423018797
9,23,1,0,0,7,265.6630566974856
9,24,1,1,0,0,256.5343628736828
9,25,1,1,0,4,258.670385830977
9,26,1,1,0,2,263.6940667553972
9,27,1,1,0,0,259.7207772181515
9,28,1,1,0,6,264.64888240683837
9,29,0,0,0,7,246.8860221439088
9,30,1,1,0,1,258.3398331903846
9,31,1,1,1,2,280.6917615189053
9,32,1,0,1,2,258.2763763008974
9,33,1,0,1,3,255.9160730210307
9,34,1,0,1,6,261.2268044966235
9,35,1,0,1,0,255.83330336403276
9,36,1,0,1,7,270.6838920328
9,37,0,0,0,4,227.7580940300935
9,38,0,0,0,3,236.02162694655627
9,39,0,1,1,4,257.83344351661
9,40,1,1,1,6,283.5887523918825
9,41,1,0,1,7,275.49283601876965
9,42,0,1,1,3,259.15069777506153
9,43,0,0,0,3,232.2010788304636
9,44,0,0,0,0,227.99994208374346
9,45,0,0,0,5,237.76432355874803
9,46,0,0,0,4,230.5200482117153
9,47,0,0,0,1,226.43669633441553
9,48,0,0,0,7,242.22513023982765
9,49,0,0,0,6,232.862065536255
9,50,1,0,0,0,241.1138190418279
9,51,1,0,0,0,239.41072571802005
9,52,1,0,0,4,239.9040889473531
9,53,0,0,0,5,228.68821604719312
9,54,1,0,0,3,246.90531570721012
9,55,1,0,0,0,242.18173349529286
9,56,1,0,0,0,242.15243757130995
9,57,1,0,0,0,242.49839312991395
9,58,1,0,0,2,242.5692876416564
9,59,1,0,0,1,243.29886490183907
9,0,1,0,0,4,244.84369947320306
9,1,0,0,0,2,235.06885179602185
9,2,0,0,0,5,233.31718424570022
9,3,0,0,0,0,232.59474575197908
9,4,0,0,0,5,238.4298109273657
9,5,1,0,0,7,259.5966889014961
9,6,0,0,0,7,247.4405031206191
9,7,0,1,0,4,245.0231783571774
9,8,1,1,0,2,261.6896124858835
9,9,1,1,0,3,259.0566490658664
9,10,1,1,0,5,258.77700547192484
9,11,1,1,0,1,260.4307188548332
9,12,1,1,0,2,259.2528504615085
9,13,1,0,0,2,247.17356232943985
9,14,1,0,0,5,248.85987883083624
9,15,1,0,1,5,262.3403468022263
9,16,0,0,1,2,246.18332099162765
9,17,0,1,1,4,261.25982541675444
9,18,1,1,1,5,279.87257934904096
9,19,1,1,0,3,262.62440863207604
9,20,1,0,0,6,247.76132329537947
9,21,0,0,0,3,234.22371525068118
9,22,0,1,0,2,246.4971905265523
9,23,0,0,0,4,231.19454986051275
9,24,0,0,0,0,228.55390645961842
9,25,0,0,0,5,238.67812359346777
9,26,0,0,0,1,231.2944732280485
9,27,0,0,0,0,228.1825842878802
9,28,0,0,0,4,229.98686416728086
9,29,0,0,0,6,235.64540226355803
9,30,1,1,0,5,258.1663104036529
9,31,0,1,0,2,243.9416061850604
9,32,0,0,0,3,232.82493399119062
9,33,0,1,0,5,243.0073493065517
9,34,0,1,0,2,241.38829019526653
9,35,0,0,0,1,230.25471982487167
9,36,0,0,0,1,230.25102147409734
9,37,0,0,0,3,236.9779121106085
9,38,0,1,1,2,259.5028677258242
9,39,0,0,1,0,240.85466945139368
9,40,0,0,1,2,242.37340924569705
9,41,0,1,1,6,258.04236174296545
9,42,0,0,1,6,245.17265303645604
9,43,0,0,1,2,240.84390469390834
9,44,0,1,1,4,258.2906044738855
9,45,0,1,1,3,257.72292094687424
9,46,0,1,0,7,259.07627897008183
9,48,1,0,0,5,240.26290103560444
9,49,1,0,1,6,258.6151620085154
9,50,0,0,1,3,242.7591390930528
9,51,0,0,1,4,240.47324448043395
9,52,0,0,1,6,241.2520038656512
9,53,0,0,1,4,243.17888608125992
9,54,0,0,1,1,240.76136463464445
9,55,0,0,0,7,242.58245301538108
9,56,1,0,1,2,263.0569297450011
9,57,1,1,1,4,274.48327465724725
9,58,0,1,1,5,263.6880691734329
9,59,0,1,0,1,244.82963249689587
9,0,0,1,0,2,244.89177210650848
9,1,0,1,0,2,248.13513050009755
9,3,0,0,0,5,238.02183499566337
9,4,0,0,0,7,250.65055010571413
9,5,0,1,0,7,258.8289911120669
9,6,0,0,0,0,231.88800630350025
9,7,0,0,0,1,230.81410577364426
9,8,0,0,0,3,236.2735898123472
9,9,0,1,0,4,250.1940623138158
9,10,0,1,0,5,246.9064373251503
9,11,0,1,0,1,248.45849541067744
9,12,0,1,0,6,253.04289158305716
9,13,0,1,0,6,247.0319115174594
9,14,0,0,0,0,229.38963156704546
9,15,0,0,0,3,232.10655867455966
9,16,0,0,1,0,242.82844848730238
9,17,0,0,1,4,242.84136880911345
9,18,1,0,1,2,256.82585653506715
9,19,1,1,1,4,275.8870719349248
9,20,0,1,1,4,257.04188337623134
9,21,0,1,1,7,262.89235812333527
9,22,0,1,0,1,247.18334529558982
9,23,0,1,0,6,253.7479076702757
9,25,0,0,0,2,234.9956042162694
9,26,0,1,0,5,244.98928822768988
9,27,0,1,0,6,244.2737433114221
9,28,1,0,0,6,246.74234346057403
9,29,0,1,0,1,242.80488127038893
9,30,0,1,0,3,246.95455091164854
9,31,0,0,0,0,228.0082533727819
9,32,0,0,0,5,235.17909638014532
9,33,1,0,0,4,243.79382183431193
9,34,1,0,0,5,244.36561818507792
9,35,0,0,0,0,230.44745485128698
9,36,0,0,0,0,228.11797856443275
9,37,0,0,0,7,246.55098881101588
9,38,1,1,0,5,261.3897654958988
9,39,0,1,0,6,253.73715215377075
9,40,1,0,0,5,245.2748039006804
9,41,0,0,0,1,229.82292172761686
9,42,0,0,0,4,229.73567790397686
9,43,0,0,0,4,230.14050232884782
9,44,1,0,0,5,244.1266701513341
9,45,0,0,0,6,231.42282887893003
9,46,0,1,0,0,241.56367960928796
9,47,0,1,0,2,244.98427097517276
9,48,0,0,0,1,229.10002563106698
9,49,0,0,0,7,238.94528239396044
9,50,0,0,0,1,227.02649871634503
9,51,0,0,0,7,239.27589709398407
9,52,1,0,1,6,254.92313751494245
9,53,0,1,1,4,255.51474330882334
9,54,1,1,1,6,273.4907188508452
9,55,0,1,1,5,258.03413347665014
9,56,0,1,1,5,264.57351172635987
9,57,0,1,0,0,244.42212795953338
9,58,0,1,0,1,245.2815087287833
9,59,0,1,0,6,251.2595584308723
9,0,0,1,0,6,250.60758193313086
9,1,0,0,0,4,233.5004962674853
9,2,1,0,0,2,248.77419196073964
9,3,1,1,0,0,258.2278231688262
9,4,1,1,0,1,259.4619807230521
9,5,1,1,0,6,261.59380386237257
9,6,0,1,0,4,247.7113916783909
9,7,0,1,0,6,250.40962252096008
9,8,0,1,0,1,248.31155013519626
9,9,0,1,0,1,247.34882293751883
9,10,0,1,0,3,248.8864448711217
9,11,0,0,0,4,234.30799457988326
9,12,0,0,0,4,232.25387174262363
9,13,1,0,0,6,247.12166721882133
9,14,1,1,0,4,259.536049418058
9,15,1,1,0,1,262.62505804901036
9,16,1,1,0,5,260.94266663402055
9,17,0,1,0,0,245.0551450991995
9,18,0,1,0,2,250.15976135609688
9,19,0,0,0,2,234.8332422951932
9,20,0,0,0,6,236.00150739800324
9,21,0,0,0,1,230.8218597220803
9,22,0,0,0,1,227.69489803127004
9,23,0,0,0,1,231.86044157425073
9,24,0,0,0,5,236.24499892747676
9,25,0,0,0,6,236.62481660962894
9,26,0,1,0,7,258.4795451055819
9,27,0,0,0,1,230.12189696803185
9,28,0,0,0,2,233.67038084749913
9,30,0,0,0,1,228.48008644794209
9,31,0,0,0,2,238.12227900361475
9,33,0,1,0,1,242.86308190661282
9,35,0,0,0,4,231.385628534729
9,36,1,0,0,7,257.86597078851645
9,37,1,0,0,2,246.37984801521645
9,38,1,1,0,2,258.9319591627553
9,39,1,0,0,7,245.50895293846708
9,40,0,0,0,2,233.32375326692264
9,41,0,0,0,4,231.2219739990371
9,42,1,0,0,0,243.99994573735762
9,43,1,0,0,4,245.74633114527353
9,46,0,0,0,5,232.2096125776145
9,49,0,0,1,1,242.49853134580982
9,51,0,0,0,0,224.580080545602
9,52,0,0,0,7,237.40445495507612
9,53,0,1,0,4,241.06028352296374
9,54,0,1,0,7,259.5153375868808
9,55,0,0,1,2,237.556364568278
9,56,0,1,1,3,261.21794484783163
9,57,0,0,0,5,233.1802426077012
9,58,0,0,0,6,239.7203589458672
9,59,0,0,0,5,230.15238029640548
9,0,1,0,1,5,259.2800619169562
9,1,0,0,0,5,234.83464297585695
9,2,0,0,0,6,237.2110168939041
9,3,0,1,0,6,247.94704314063134
9,4,1,0,0,3,240.59530259434408
9,5,1,0,0,4,245.98924292417303
9,6,0,0,0,2,235.97427925238787
9,7,0,0,0,2,236.05697255875003
9,8,0,0,0,1,233.44345320597495
9,9,0,0,1,7,258.65231946554525
9,10,0,1,0,2,249.10758840752447
9,11,0,1,0,6,248.61850513997268
9,12,0,0,0,1,232.9180581864877
9,14,0,0,0,7,245.20933750193973
9,15,0,0,0,7,245.33643707482554
9,16,0,0,0,0,231.62504265115084
9,17,0,0,0,4,236.3221198679476
9,18,0,0,0,7,252.4172951051681
9,19,0,1,0,1,241.9967452077739
9,20,0,1,1,2,260.4770069499703
9,21,0,0,1,0,243.12277497568388
9,22,0,0,1,2,242.63502621594853
9,23,0,1,1,5,260.8961009960272
9,26,0,1,1,1,258.7012207054881
9,28,0,1,0,1,243.9400955886478
9,29,0,1,0,6,252.58328187155576
9,31,0,0,1,1,241.12950675330657
9,33,0,0,1,0,244.93802678224748
9,34,0,0,1,1,244.24541096007195
9,36,0,0,0,5,236.07143702156995
9,37,0,0,0,0,227.13205820673187
9,38,0,0,0,4,231.23376597846368
9,39,0,0,0,1,228.46576952219547
9,40,0,0,0,3,230.54933773456068
9,41,0,0,0,7,249.1023612358483
9,42,0,0,0,0,229.17065656839065
9,44,0,0,0,1,229.59488907760826
9,45,0,0,0,7,242.18664738869776
9,46,1,0,0,6,244.39724004277525
9,47,0,0,0,5,232.59584011309448
9,49,0,0,0,3,234.9145877068675
9,50,0,0,0,7,243.41118729859
9,51,1,0,1,5,254.16407566701588
9,52,0,0,0,5,230.46750377852038
9,53,1,0,0,6,243.7196575899456
9,54,1,0,0,7,259.83581411471056
9,55,1,1,0,4,258.4439493908852
9,56,1,1,0,3,262.14967872388917
9,57,1,1,0,2,258.7426623001826
9,58,1,0,0,4,244.77840006533572
9,59,0,0,0,7,246.97152894885687
9,0,0,0,0,4,234.34700313899913
9,1,1,0,0,6,248.65363421599608
9,2,0,1,0,0,245.7436833374744
9,3,0,1,0,7,262.13996129314165
9,4,0,1,0,3,248.9397296630043
9,5,0,0,1,6,249.34537134269812
9,6,0,0,1,1,247.17240884321401
9,7,0,0,0,6,234.63605213162737
9,8,1,0,0,3,248.58247488853846
9,9,1,0,0,0,243.76938853041963
9,10,1,0,0,3,248.87320638656112
9,11,1,0,0,5,246.8351791646555
9,12,0,0,0,2,234.8334287664591
9,13,0,0,0,0,228.55334482318474
9,14,0,0,0,5,237.71853493170224
9,15,0,0,0,2,233.66910957134027
9,16,0,1,0,4,242.7264674063954
9,18,0,1,0,0,245.95894080764805
9,20,0,1,1,3,258.73479501615657
9,21,0,1,0,6,246.09554037893463
9,22,0,0,0,7,249.21411476028803
9,23,1,0,0,6,252.34571877764444
9,24,0,0,0,6,234.1722151247469
9,25,0,0,0,1,231.28794961522632
9,26,0,0,0,3,232.45517371908625
9,27,0,0,0,5,231.33061082799878
9,28,1,0,0,7,259.42680917925406
9,29,1,0,1,3,260.6035241131698
9,30,1,1,1,2,272.51547400475664
9,31,1,1,1,0,271.71426642564455
9,32,1,1,1,7,290.21914895385436
9,33,0,1,0,6,247.85011373238626
9,34,0,0,0,7,238.2970074233448
9,35,0,1,0,5,244.89934559041532
9,36,0,1,0,4,242.9132831001286
9,37,0,1,0,2,245.59301245909626
9,38,0,0,0,7,245.46370961127303
9,39,0,0,0,2,228.77086839237165
9,42,1,0,0,1,245.09347110404684
9,43,1,0,1,4,258.8262229608955
9,44,0,0,1,3,246.58115457899603
9,46,1,0,0,4,241.75689398741758
9,47,0,0,0,7,242.6373741006574
9,48,1,1,0,2,257.7366154001795
9,49,1,0,0,4,241.10594432996368
9,50,0,0,0,0,225.860063361392
9,51,0,0,0,1,227.96317766320217
9,53,0,0,0,7,241.85602687535416
9,54,0,0,0,0,224.26743966966106
9,55,0,0,0,2,232.673530278158
9,56,0,0,0,6,239.63561699299808
9,57,0,1,0,2,245.77335106448155
9,58,0,0,0,2,233.11667650878746
9,59,0,1,0,4,246.99447251874773
9,0,1,1,0,4,258.5286645735322
9,1,1,1,0,2,260.46817323437074
9,2,1,1,0,7,277.70420596619533
9,3,0,1,0,4,246.1306708093074
9,4,1,1,0,0,259.13954948846526
9,7,1,0,1,7,278.9507187927143
9,9,0,0,0,7,245.34113758882395
9,10,0,0,0,3,238.89891893514104
9,14,0,1,0,3,250.037720720639
9,15,0,0,0,1,231.51066314271333
9,18,0,0,0,0,230.61567282958976
9,22,0,0,0,0,226.97868978867578
9,23,0,0,0,7,249.82394330414155
9,24,0,0,0,7,244.96915761015234
9,25,1,1,0,5,259.8431264912361
9,26,0,1,0,3,247.8629831582873
9,27,0,0,0,2,234.66071944177216
9,28,0,0,0,5,233.8680833050343
9,29,0,0,0,4,231.24332596036155
9,30,0,0,0,7,250.65622809039365
9,31,0,0,0,1,229.84446087713127
9,32,0,0,0,7,242.0029749551763
9,33,0,0,0,0,227.0776418057229
9,34,0,0,0,2,235.0788211778454
9,36,0,1,0,1,242.77271814594084
9,37,0,1,1,1,256.4118364204753
9,38,0,1,1,3,259.7917626385136
9,40,0,0,0,7,244.13734121932518
9,41,1,1,1,7,288.96930414064354
9,42,0,0,0,7,243.21234604135074
9,43,0,1,0,1,244.4502031452522
9,44,0,1,0,1,245.89369935484666
9,45,0,1,0,0,241.4877562660015
9,47,0,0,0,4,225.66855471057906
9,48,1,0,0,7,253.0906939398891
9,49,1,0,1,4,254.2256285917423
9,50,0,0,1,1,240.36524388400775
9,51,0,0,1,3,239.84683808223
9,52,0,1,0,3,247.73918881905206
9,54,1,0,0,6,245.92630488014095
9,55,1,1,0,3,261.17386727339976
9,56,1,0,0,5,242.34698126475018
9,58,0,0,1,6,244.65259188055458
9,59,0,1,1,7,259.6425213265719
9,0,1,0,0,7,247.15778649877979
9,1,1,0,0,1,243.24523350262254
9,2,1,0,0,5,243.88369873476844
9,3,0,0,0,3,235.65535183346626
9,4,0,0,1,3,249.84278593178016
9,5,0,1,0,1,245.83426063650543
9,7,0,1,0,2,249.9314677322169
9,8,0,1,0,0,243.88587741845276
9,9,0,1,0,6,251.5272348530694
9,11,0,1,0,2,242.69067523255677
9,14,0,0,0,1,229.73867336584476
9,15,0,0,0,0,230.73912888673576
9,16,0,0,0,5,235.81759137467307
9,17,0,0,1,2,242.96832082261432
9,18,0,1,1,3,259.37119445479084
9,19,0,1,0,4,249.5872952229146
9,20,0,1,0,4,245.34584000511046
9,21,0,1,0,3,242.6405973414195
9,22,0,0,0,4,234.39494924056632
9,23,0,0,0,3,232.3044631022891
9,24,0,1,0,6,260.5509203316838
9,25,0,1,0,6,248.25030017177764
9,26,0,1,0,0,241.16031435442
9,27,0,1,0,2,244.79491185905846
9,28,0,1,0,4,243.82076626382684
9,29,0,1,0,3,251.03674059069408
9,30,0,0,0,0,229.2571556248407
9,31,0,0,0,7,249.05329600089829
9,32,0,1,0,7,256.45465860300396
9,33,1,0,0,0,242.24993196401468
9,34,1,0,0,1,243.37584377360812
9,35,1,0,1,1,256.8697665103475
9,36,1,0,0,3,245.2887966803056
9,37,1,0,0,1,246.17874989105658
9,38,1,0,1,7,278.7449173262518
9,41,0,0,0,0,227.08997740608092
9,43,0,0,0,0,229.31471955228602
9,44,0,0,0,4,229.74809814613482
9,46,0,0,0,6,233.6611996833364
9,47,1,0,0,5,247.61651650434234
9,48,1,0,1,7,274.70689721433644
9,50,1,1,0,6,264.3580947470713
9,51,1,1,0,5,255.96964034971765
9,52,0,1,0,0,240.72510982434665
9,53,0,1,0,1,240.7815371784673
9,55,0,1,0,5,244.12884311456668
9,56,1,1,1,2,273.21277132416054
9,57,1,0,1,2,262.06577284864534
9,58,1,0,1,4,260.380183530204
9,59,0,0,1,2,242.05374182035374
9,0,0,0,1,1,250.281859653832
9,1,0,0,0,0,228.67132834216875
9,2,0,0,0,4,233.41522025993999
9,3,0,0,0,1,234.83165006145086
9,5,0,0,0,2,230.9731602031304
9,6,0,0,0,6,240.60079566980338
9,7,0,0,0,5,237.16164272661513
9,8,0,0,1,1,247.67392719247533
9,9,0,0,1,3,246.37317804582113
9,10,0,0,0,6,239.42815510043556
9,11,0,0,0,2,234.67280573627096
9,12,0,1,0,0,244.63026948445048
9,13,0,1,0,4,247.54759502327784
9,15,0,1,0,6,250.38630744314682
9,16,1,1,0,4,257.44674816578583
9,17,1,1,0,7,275.0767178710749
9,18,1,0,0,5,248.13154287082912
9,19,0,0,0,3,237.09613665228267
9,20,0,0,0,0,229.5805220716657
9,21,0,0,0,5,235.56453055306633
9,22,0,0,0,3,231.78312837375614
9,23,0,1,0,1,244.79424699408492
9,24,0,1,0,5,247.43152292265177
9,25,0,1,0,0,243.97428819982366
9,26,0,1,0,2,247.17217548624996
9,27,0,0,0,7,235.86285725560688
9,28,0,0,0,3,234.99962831364692
9,29,0,0,1,2,246.96393118533004
9,30,0,1,1,0,257.78999505889163
9,31,0,1,1,4,259.239331119364
9,32,0,1,1,1,258.11334329768283
9,34,1,0,0,2,243.65421777248608
9,35,1,0,0,3,247.5978453415505
9,36,1,0,1,2,258.2061306786628
9,37,1,0,1,0,260.19640787393575
9,38,1,0,1,1,259.2657772024684
9,39,1,0,0,1,242.6164839998582
9,40,1,0,0,1,246.26784738841368
9,41,1,0,1,3,262.96389533063075
9,42,1,0,0,2,245.25043448597515
9,43,1,0,0,0,241.5066360175384
9,44,1,0,0,2,243.8517033521756
9,45,1,0,0,0,242.63058555155175
9,46,1,0,0,7,255.8658626353577
9,47,0,1,0,0,244.30719467101554
9,48,0,1,0,2,244.53256010415456
9,49,0,0,0,2,232.55987013617886
9,50,0,0,0,3,231.8106504316476
9,51,0,1,0,1,242.33752250825898
9,52,0,1,0,7,257.7264226878871
9,53,1,1,0,5,259.09071805296384
9,54,0,1,0,1,242.4970135355624
9,55,0,1,0,4,245.71979028784776
9,56,0,1,0,0,242.16165493363738
9,57,0,1,0,5,248.67850717588715
9,58,0,1,0,4,246.53294789421665
9,0,0,0,0,7,248.51334125366046
9,2,0,0,0,2,228.92051020075235
9,4,1,0,0,7,263.31870102915985
9,6,0,1,0,3,251.5883532123278
9,8,0,0,0,5,237.22292213347328
9,9,0,0,0,0,231.4594659794459
9,10,0,0,0,7,245.80654977106235
9,11,0,0,0,0,231.19272317502012
9,12,0,0,0,3,235.88208837428002
9,13,0,1,1,0,259.0423643358014
9,14,0,1,1,2,265.81440007195005
9,15,0,0,1,7,257.94081704750886
9,16,1,0,0,5,248.72874642575573
9,17,0,0,0,0,231.62569453562716
9,18,0,0,0,5,238.17808009438568
9,19,1,0,0,4,245.2355348586382
9,20,0,0,0,5,233.43078743782476
9,23,0,1,0,0,240.1188673120327
9,24,0,1,0,4,245.12780225891586
9,25,0,1,0,1,244.85828190074807
9,26,0,1,0,6,248.28851842437135
9,27,1,0,0,6,244.74372417175528
9,28,0,0,0,1,231.33734800115081
9,29,0,0,0,0,228.04753009196594
9,31,0,0,0,4,231.0577961018047
9,32,0,0,0,4,231.75134831040174
9,33,0,0,0,3,234.12125172998566
9,34,0,0,1,0,241.73502405533782
9,35,0,0,1,5,241.39749692435265
9,37,1,1,0,6,262.7904892791178
9,38,0,0,0,5,231.03729582422912
9,39,1,0,1,6,258.1597571952959
9,40,0,1,1,6,262.81817947121374
9,41,0,0,1,6,247.52013923308675
9,42,0,0,1,7,255.55693565157583
9,43,1,0,1,6,271.11274859021734
9,44,1,1,1,3,275.614125743667
9,45,1,1,1,0,272.02717013723964
9,46,1,1,1,6,274.6974594736354
9,47,0,1,1,0,256.10613454012713
9,48,0,1,1,6,259.4475972458621
9,49,0,1,1,5,259.7263292028762
9,50,0,1,0,7,254.49755682483107
9,51,0,0,0,6,226.12898958275133
9,53,0,1,0,0,240.89762221105434
9,54,0,1,0,5,245.2179687324729
9,55,1,1,0,1,255.89032093348396
9,56,1,1,1,5,273.77054479411106
9,58,1,0,0,0,243.056164800362
9,59,1,0,0,4,243.57584568333579
9,0,0,0,0,6,237.92424097140577
9,2,0,0,0,1,227.53244433955214
9,3,0,0,0,2,233.82742055396722
9,5,0,1,0,3,246.89700105708803
9,6,0,0,1,5,249.1102553218808
9,7,0,0,0,7,250.88311807404784
9,8,0,1,1,6,259.8170425331543
9,9,0,0,1,2,248.92850195882818
9,10,0,0,1,6,250.3895765063529
9,11,0,0,1,5,250.08409433329982
9,12,1,0,0,6,252.5587709155577
9,13,1,0,0,3,252.66889553702518
9,14,1,1,0,2,261.62428955647243
9,15,1,1,0,6,263.15826987068687
9,16,0,1,0,3,256.8792307450439
9,17,0,0,0,3,237.59798915402177
9,21,0,0,0,7,247.49047143998504
9,23,1,0,0,0,243.12311615187227
9,24,1,0,0,0,245.28364561773355
9,25,1,0,0,1,244.0699330770047
9,26,1,0,0,0,241.87035598317195
9,30,0,0,0,6,235.4482965121267
9,31,1,1,0,5,259.2407573009308
9,32,0,1,0,0,242.23952282034134
9,33,0,1,0,4,240.80328463794407
9,34,0,1,0,3,248.22883747842135
9,35,0,0,0,5,229.42874771511208
9,36,1,0,0,4,243.0967746975853
9,37,0,0,0,5,237.2926203242056
9,38,0,0,0,1,230.16081734756085
9,39,0,0,0,7,247.13464838435965
9,40,0,0,1,5,244.72641943397886
9,42,0,0,0,5,231.75073619710253
9,43,1,0,0,3,249.2720718236054
9,44,1,1,0,5,259.31005136562686
9,46,0,0,0,2,231.19417767904866
9,50,0,1,0,3,244.60580322169486
9,53,1,1,0,1,256.5967541567614
9,54,1,1,1,0,271.03557028196457
9,55,1,1,1,0,268.4501056903072
9,56,1,1,1,3,273.4013610930968
9,57,1,0,0,1,242.9132719164125
9,58,1,0,1,3,262.93051527825145
9,59,1,1,0,5,255.73015013110225
9,0,0,1,0,1,243.39487714764252
9,1,0,1,0,0,245.68013822902688
9,2,0,1,0,4,246.87380809217
9,6,0,1,0,0,244.3115964201542
9,8,0,1,0,5,252.6271417262488
9,11,0,0,1,0,245.10214163201624
9,12,0,0,1,5,250.69401479146887
9,14,1,0,0,6,245.7901331856051
9,15,0,1,0,7,256.0773570524396
9,17,1,1,0,3,269.01462104869495
9,18,1,1,0,3,262.23756219527166
9,19,1,0,0,1,245.71655397108592
9,20,1,0,0,7,261.1789338807819
9,21,1,1,0,4,255.66492279193636
9,24,0,0,0,1,228.74415323532045
9,25,0,0,0,3,235.82836170857405
9,26,0,0,0,7,243.4520644751051
9,27,0,1,0,0,242.0956184924546
9,28,0,1,0,0,241.62800321227314
9,29,0,1,0,2,249.6646635888297
9,31,0,0,1,4,243.30406517723796
9,32,0,0,1,3,244.47339545714067
9,33,0,1,0,7,262.92945836544084
9,35,0,0,0,3,234.7804680086008
9,36,0,1,0,7,258.4882592935249
9,37,0,0,1,7,262.23054043546784
9,38,0,0,1,2,240.16395574974487
9,39,0,1,1,2,262.7506408276441
9,41,1,0,1,5,262.47397015866983
9,43,0,1,0,3,257.8206917730585
9,44,0,0,1,5,245.61393832286964
9,45,0,0,0,2,232.07635490628726
9,47,0,0,0,6,232.71491113057118
9,50,0,1,1,3,253.31795275307184
9,52,0,1,0,1,243.31703336719113
9,53,0,1,0,3,244.01878732627424
9,54,0,0,0,1,226.86019494227367
9,58,1,1,1,4,276.53179980136844
9,59,0,1,1,4,258.03226551035226
9,0,0,1,1,3,266.5316492365338
9,3,1,0,1,3,259.6518784789058
9,4,1,1,0,2,263.0697105880617
9,5,1,1,0,4,260.054991192975
9,6,0,1,0,7,262.50198338053724
9,7,1,1,0,0,258.7280995346762
9,8,1,1,0,0,259.6064911790653
9,9,1,1,0,1,259.60992477484444
9,10,1,1,0,7,278.62716655898333
9,11,0,0,1,3,248.29923107713404
9,12,0,1,1,5,263.1708269762892
9,13,0,1,1,5,265.1633197971693
9,14,1,1,1,0,274.88972489509337
9,15,1,1,1,4,280.07926193199626
9,16,0,1,1,7,261.9952080799301
9,17,0,1,1,3,262.69226240399615
9,18,0,0,1,2,248.27057072139382
9,19,0,1,1,3,261.1500155661196
9,21,0,0,1,1,244.67125379726167
9,22,0,0,0,6,227.41424697898182
9,23,0,0,0,0,226.04310678634107
9,25,1,0,0,7,265.2507074302635
9,26,0,1,0,1,245.44688020858501
