battery,t_bucket,arr,bp,fever,action,q
9,35,0,0,1,7,110.10201349304144
9,36,0,0,0,6,98.03210989969514
9,37,0,0,0,5,98.28765571030374
9,38,1,0,1,4,124.67296055044402
9,39,0,0,1,2,112.9640420958932
9,42,0,0,1,0,108.31570495071415
9,43,0,0,1,2,114.6771384624068
9,44,0,0,1,5,111.42139306452496
9,46,0,0,0,7,99.30397369099506
9,48,1,0,1,0,121.42168768897116
9,49,1,0,1,7,122.7254681083864
9,50,1,1,0,4,121.21114768603837
9,51,1,1,0,4,120.96410109154253
9,52,0,1,0,4,109.40254634131445
9,53,0,1,0,4,105.45986077048639
9,54,0,1,0,6,106.42489740657054
9,56,1,1,0,1,121.65422037902594
9,57,1,1,0,2,123.10924861561809
9,58,1,0,0,1,105.41623095530761
9,0,0,0,0,7,97.56793606058523
9,2,0,1,0,1,110.21035540909565
9,6,0,0,0,0,98.95675308807758
9,8,0,0,1,6,111.00497441364247
9,9,1,0,1,2,122.27995478170446
9,10,1,0,1,4,123.05953494710612
9,11,0,0,1,2,120.35069629310065
9,13,1,1,0,4,123.48407459739636
9,14,0,1,0,3,120.14461061440062
9,15,0,1,0,1,109.38589089999675
9,17,1,1,0,0,124.4918433826825
9,18,1,1,0,1,126.81234471953853
9,20,1,0,0,4,109.43984577598657
9,22,0,1,0,6,116.33587100078739
9,26,0,1,0,1,116.19106188233386
9,28,0,0,0,0,99.1331822386635
9,29,0,0,0,7,100.7864034162306
9,30,0,1,0,1,121.69420655014822
9,31,0,1,1,6,125.86644646665528
9,32,0,0,1,4,110.85131748002313
9,33,1,0,1,3,123.6658716771616
9,34,1,0,0,1,108.73927027359635
9,35,1,0,1,6,122.5587979711489
9,36,0,0,1,5,112.99513608131745
9,38,0,0,0,2,101.33477864502787
9,39,0,0,0,0,100.89067019295354
9,42,0,0,0,0,98.48036424881948
9,43,0,0,0,0,96.07086751341393
9,45,0,0,1,7,110.33398513992674
9,46,0,0,0,0,96.22510574193045
9,47,0,0,0,2,98.85822619171053
9,48,0,1,0,3,117.6603395690287
9,49,0,0,1,0,107.34056838125085
9,50,0,0,1,7,107.21620993345422
9,52,0,1,0,6,111.35308681684494
9,54,0,0,0,5,95.60388738520403
9,55,0,0,0,2,97.08541726056579
9,57,0,1,1,2,124.23451993487862
9,58,0,0,1,5,109.24341622401079
9,59,0,0,0,5,97.12702816197866
9,0,0,0,0,5,97.44271953667958
9,1,0,0,0,7,96.05336292713932
9,2,0,0,0,7,98.8479181229818
9,3,1,0,0,1,108.99682685827895
9,4,1,0,0,1,107.30831872806294
9,5,1,0,0,7,116.17242034829978
9,6,0,1,0,1,110.65429632331121
9,7,0,1,0,0,111.12798222584289
9,8,0,1,0,2,112.40157120875398
9,9,0,1,0,4,108.94103570836914
9,11,0,0,0,4,96.8212344663681
9,13,0,1,1,6,124.6046177366339
9,14,0,1,1,3,125.23884223778887
9,15,0,0,0,5,98.20527960520221
9,16,1,0,0,6,109.78105968680094
9,17,0,0,0,7,95.62565709865547
9,18,0,0,1,7,112.71350584856879
9,20,1,0,0,7,109.31024775955962
9,21,0,0,0,1,100.73277829960371
9,22,0,0,0,1,99.52214052484209
9,23,0,0,0,3,101.91380402524665
9,24,0,0,0,1,100.42991186714018
9,25,0,0,0,2,100.00425398288492
9,26,0,0,0,1,101.28082751795476
9,27,0,0,0,7,101.70294619318591
9,28,0,0,0,7,100.24523949624586
9,29,0,1,0,2,120.55647023584099
9,30,0,0,0,4,98.74695414390935
9,31,0,0,0,2,99.80589530824297
9,33,0,0,0,7,102.0716052483726
9,34,0,0,1,4,111.31970279687232
9,35,0,0,1,4,111.3253434893382
9,36,1,0,1,3,125.2152139296048
9,37,1,1,0,5,122.30448104543085
9,39,0,1,0,1,114.31133342227606
9,40,0,1,0,3,124.95590562949572
9,41,0,0,0,1,96.75756402408172
9,44,1,0,1,5,123.59000213978767
9,45,0,0,1,6,111.44992899878001
9,46,0,0,1,7,120.83980214097807
9,47,0,1,0,2,111.67687253042251
9,49,0,0,0,0,98.0335968173138
9,50,0,0,0,3,102.2906646218883
9,52,0,1,0,3,109.88929831128215
9,54,0,0,0,4,94.79597514883136
9,55,1,0,0,1,106.5897038622621
9,56,1,0,1,3,130.5828631060446
9,0,0,0,0,3,98.05617169408777
9,1,0,0,0,1,96.717887087052
9,2,0,0,0,0,96.17701713506162
9,3,0,0,0,4,96.43204609214347
9,4,1,0,0,4,106.60274717650984
9,5,0,0,0,2,94.49118505311198
9,8,0,1,0,3,117.88220865483986
9,9,0,0,0,1,105.38160724098994
9,10,0,0,0,2,96.95790591969894
9,11,0,0,0,7,97.23092143343922
9,12,1,1,0,2,125.14457869244438
9,14,1,1,0,1,130.4743034088296
9,15,1,1,0,0,125.81946806873447
9,16,1,1,0,6,125.38432375928308
9,17,0,0,0,5,96.2676702885662
9,18,1,0,0,0,110.66401791122001
9,19,1,0,0,5,113.44941005580068
9,21,0,0,0,3,108.90242383631201
9,22,0,0,0,7,98.8410581867757
9,23,1,0,0,7,124.76141730889427
9,24,1,1,0,5,126.34514828521338
9,26,0,0,0,0,99.8888108819908
9,27,0,0,0,5,101.8568220008758
9,29,0,0,0,2,102.21829943205107
9,30,0,0,0,5,97.52600597792734
9,31,1,0,0,7,112.2989532123515
9,33,0,0,0,0,98.50012810565642
9,34,0,0,0,5,102.53068611895621
9,35,0,0,0,0,99.0493413511818
9,36,0,0,0,3,107.2592615927592
9,37,0,0,1,2,110.98883225114969
9,38,0,0,1,6,109.4217290605383
9,39,0,1,1,7,124.55030438215388
9,41,0,0,1,7,113.11802076297775
9,43,1,1,0,4,121.82950338328597
9,44,1,1,0,2,124.53976160966177
9,45,1,0,0,1,107.722875534779
9,46,1,0,0,6,105.35450906976858
9,48,0,0,0,7,103.23740307802753
9,49,0,1,0,1,111.27156401450708
9,50,0,1,0,2,110.30556502752754
9,51,0,0,0,0,93.79652071315778
9,52,0,0,0,3,94.68972181614066
9,53,0,1,0,0,108.81379482051243
9,54,0,1,0,2,110.59048843167184
9,55,0,0,0,4,97.23168568762954
9,56,0,0,0,6,93.57837868291801
9,59,0,0,0,6,97.90522629616054
9,1,0,0,0,6,99.72213601727321
9,3,0,1,0,4,109.7764697409674
9,5,0,1,0,3,113.41997188442353
9,6,0,1,0,6,108.8736112868512
9,7,1,0,0,0,108.50020024516972
9,8,1,0,0,6,107.6232789701972
9,9,0,0,0,6,97.74740504437463
9,11,0,0,0,1,98.71363500761304
9,13,0,0,0,7,97.6351596004911
9,14,1,0,0,7,111.11171194740797
9,16,0,1,0,3,113.1718899923882
9,18,1,0,0,3,121.8127252126528
9,19,1,0,0,6,111.88174976573316
9,21,1,1,0,7,124.90226973910825
9,25,0,1,0,4,113.02205050084059
9,27,0,1,0,5,112.81158758558445
9,29,0,1,0,3,113.49551025488213
9,30,0,0,0,6,101.21356931948323
9,32,0,1,0,2,114.0634472960321
9,33,0,1,0,0,113.3054333065235
9,34,0,1,0,6,112.57289638008255
9,35,0,0,0,4,96.89076488895265
9,36,1,0,0,6,109.9724847304591
9,37,0,0,0,4,98.48103346579386
9,39,0,1,0,3,123.9087918596349
9,41,0,0,0,0,100.02625057721541
9,42,0,0,0,4,98.3365726818051
9,43,0,0,0,6,99.99291918650954
9,44,0,0,0,6,95.94615523740832
9,45,0,0,0,1,99.73004014116947
9,47,1,0,0,6,108.74862517344636
9,48,0,1,0,1,109.77818591693344
9,49,0,1,0,3,116.19094424750811
9,50,0,1,1,2,126.25020889439192
9,51,0,0,1,0,110.00888954903597
9,52,0,0,1,6,106.22487987501347
9,53,0,0,1,1,107.46078466318029
9,54,0,0,0,1,97.38437635562137
9,55,0,0,1,6,106.22520161057352
9,57,1,0,1,1,121.33595922741097
9,58,1,0,0,2,117.44579424230776
9,0,0,0,0,6,98.57468450679906
9,3,1,0,0,0,107.68140897740489
9,5,1,0,0,4,106.30322991787531
9,6,0,0,0,2,98.98082842555075
9,8,0,0,0,1,91.21481705166264
9,10,0,0,1,5,112.11119375313449
9,11,0,0,1,4,110.98675947314402
9,12,1,0,1,0,124.95316846835432
9,13,1,0,1,2,130.79350306060158
9,14,1,0,1,6,124.97171596064439
9,15,1,0,1,6,128.01853204153144
9,16,0,0,1,2,109.42519258304534
9,17,0,1,1,1,126.27283942156343
9,18,0,1,1,4,128.15353743706004
9,20,0,0,1,6,115.0469805855604
9,21,1,0,1,0,124.28360722736996
9,22,1,0,1,0,124.02231605921556
9,23,1,0,1,1,124.24945268903201
9,24,1,0,0,7,112.16123914196373
9,25,1,0,0,3,114.5988890626267
9,26,1,1,0,0,127.44781032317478
9,27,1,1,0,7,150.42789549062022
9,28,0,1,0,6,113.9473176857165
9,29,0,1,0,4,112.49384910692939
9,30,0,1,0,6,113.04263748076156
9,35,1,0,0,7,112.06431417402527
9,36,1,1,0,2,124.37677934968028
